Date_measurement,RNA_flow_per_100000_GM0003,RNA_flow_per_100000_GM0010,RNA_flow_per_100000_GM0014,RNA_flow_per_100000_GM0024,RNA_flow_per_100000_GM0034,RNA_flow_per_100000_GM0037,RNA_flow_per_100000_GM0047,RNA_flow_per_100000_GM0050,RNA_flow_per_100000_GM0059,RNA_flow_per_100000_GM0060,RNA_flow_per_100000_GM0072,RNA_flow_per_100000_GM0074,RNA_flow_per_100000_GM0080,RNA_flow_per_100000_GM0085,RNA_flow_per_100000_GM0086,RNA_flow_per_100000_GM0088,RNA_flow_per_100000_GM0090,RNA_flow_per_100000_GM0093,RNA_flow_per_100000_GM0096,RNA_flow_per_100000_GM0098,RNA_flow_per_100000_GM0106,RNA_flow_per_100000_GM0109,RNA_flow_per_100000_GM0114,RNA_flow_per_100000_GM0118,RNA_flow_per_100000_GM0119,RNA_flow_per_100000_GM0141,RNA_flow_per_100000_GM0147,RNA_flow_per_100000_GM0148,RNA_flow_per_100000_GM0150,RNA_flow_per_100000_GM0153,RNA_flow_per_100000_GM0158,RNA_flow_per_100000_GM0160,RNA_flow_per_100000_GM0163,RNA_flow_per_100000_GM0164,RNA_flow_per_100000_GM0166,RNA_flow_per_100000_GM0168,RNA_flow_per_100000_GM0171,RNA_flow_per_100000_GM0173,RNA_flow_per_100000_GM0175,RNA_flow_per_100000_GM0177,RNA_flow_per_100000_GM0180,RNA_flow_per_100000_GM0183,RNA_flow_per_100000_GM0184,RNA_flow_per_100000_GM0189,RNA_flow_per_100000_GM0193,RNA_flow_per_100000_GM0197,RNA_flow_per_100000_GM0200,RNA_flow_per_100000_GM0202,RNA_flow_per_100000_GM0203,RNA_flow_per_100000_GM0209,RNA_flow_per_100000_GM0213,RNA_flow_per_100000_GM0214,RNA_flow_per_100000_GM0216,RNA_flow_per_100000_GM0221,RNA_flow_per_100000_GM0222,RNA_flow_per_100000_GM0225,RNA_flow_per_100000_GM0226,RNA_flow_per_100000_GM0228,RNA_flow_per_100000_GM0230,RNA_flow_per_100000_GM0232,RNA_flow_per_100000_GM0233,RNA_flow_per_100000_GM0243,RNA_flow_per_100000_GM0244,RNA_flow_per_100000_GM0246,RNA_flow_per_100000_GM0252,RNA_flow_per_100000_GM0262,RNA_flow_per_100000_GM0263,RNA_flow_per_100000_GM0267,RNA_flow_per_100000_GM0268,RNA_flow_per_100000_GM0269,RNA_flow_per_100000_GM0273,RNA_flow_per_100000_GM0274,RNA_flow_per_100000_GM0275,RNA_flow_per_100000_GM0277,RNA_flow_per_100000_GM0279,RNA_flow_per_100000_GM0281,RNA_flow_per_100000_GM0285,RNA_flow_per_100000_GM0289,RNA_flow_per_100000_GM0293,RNA_flow_per_100000_GM0294,RNA_flow_per_100000_GM0296,RNA_flow_per_100000_GM0297,RNA_flow_per_100000_GM0299,RNA_flow_per_100000_GM0301,RNA_flow_per_100000_GM0302,RNA_flow_per_100000_GM0303,RNA_flow_per_100000_GM0307,RNA_flow_per_100000_GM0308,RNA_flow_per_100000_GM0310,RNA_flow_per_100000_GM0312,RNA_flow_per_100000_GM0313,RNA_flow_per_100000_GM0317,RNA_flow_per_100000_GM0321,RNA_flow_per_100000_GM0327,RNA_flow_per_100000_GM0331,RNA_flow_per_100000_GM0335,RNA_flow_per_100000_GM0339,RNA_flow_per_100000_GM0340,RNA_flow_per_100000_GM0342,RNA_flow_per_100000_GM0344,RNA_flow_per_100000_GM0345,RNA_flow_per_100000_GM0351,RNA_flow_per_100000_GM0352,RNA_flow_per_100000_GM0353,RNA_flow_per_100000_GM0355,RNA_flow_per_100000_GM0356,RNA_flow_per_100000_GM0358,RNA_flow_per_100000_GM0361,RNA_flow_per_100000_GM0362,RNA_flow_per_100000_GM0363,RNA_flow_per_100000_GM0370,RNA_flow_per_100000_GM0373,RNA_flow_per_100000_GM0375,RNA_flow_per_100000_GM0376,RNA_flow_per_100000_GM0377,RNA_flow_per_100000_GM0383,RNA_flow_per_100000_GM0384,RNA_flow_per_100000_GM0385,RNA_flow_per_100000_GM0388,RNA_flow_per_100000_GM0392,RNA_flow_per_100000_GM0394,RNA_flow_per_100000_GM0396,RNA_flow_per_100000_GM0397,RNA_flow_per_100000_GM0398,RNA_flow_per_100000_GM0399,RNA_flow_per_100000_GM0400,RNA_flow_per_100000_GM0402,RNA_flow_per_100000_GM0405,RNA_flow_per_100000_GM0406,RNA_flow_per_100000_GM0415,RNA_flow_per_100000_GM0416,RNA_flow_per_100000_GM0417,RNA_flow_per_100000_GM0420,RNA_flow_per_100000_GM0431,RNA_flow_per_100000_GM0432,RNA_flow_per_100000_GM0437,RNA_flow_per_100000_GM0439,RNA_flow_per_100000_GM0441,RNA_flow_per_100000_GM0448,RNA_flow_per_100000_GM0450,RNA_flow_per_100000_GM0451,RNA_flow_per_100000_GM0453,RNA_flow_per_100000_GM0457,RNA_flow_per_100000_GM0473,RNA_flow_per_100000_GM0479,RNA_flow_per_100000_GM0482,RNA_flow_per_100000_GM0484,RNA_flow_per_100000_GM0489,RNA_flow_per_100000_GM0498,RNA_flow_per_100000_GM0501,RNA_flow_per_100000_GM0502,RNA_flow_per_100000_GM0503,RNA_flow_per_100000_GM0505,RNA_flow_per_100000_GM0512,RNA_flow_per_100000_GM0513,RNA_flow_per_100000_GM0518,RNA_flow_per_100000_GM0523,RNA_flow_per_100000_GM0530,RNA_flow_per_100000_GM0531,RNA_flow_per_100000_GM0532,RNA_flow_per_100000_GM0534,RNA_flow_per_100000_GM0537,RNA_flow_per_100000_GM0542,RNA_flow_per_100000_GM0546,RNA_flow_per_100000_GM0547,RNA_flow_per_100000_GM0553,RNA_flow_per_100000_GM0556,RNA_flow_per_100000_GM0569,RNA_flow_per_100000_GM0575,RNA_flow_per_100000_GM0579,RNA_flow_per_100000_GM0589,RNA_flow_per_100000_GM0590,RNA_flow_per_100000_GM0597,RNA_flow_per_100000_GM0599,RNA_flow_per_100000_GM0603,RNA_flow_per_100000_GM0606,RNA_flow_per_100000_GM0610,RNA_flow_per_100000_GM0613,RNA_flow_per_100000_GM0614,RNA_flow_per_100000_GM0622,RNA_flow_per_100000_GM0626,RNA_flow_per_100000_GM0627,RNA_flow_per_100000_GM0629,RNA_flow_per_100000_GM0632,RNA_flow_per_100000_GM0637,RNA_flow_per_100000_GM0638,RNA_flow_per_100000_GM0642,RNA_flow_per_100000_GM0654,RNA_flow_per_100000_GM0664,RNA_flow_per_100000_GM0668,RNA_flow_per_100000_GM0677,RNA_flow_per_100000_GM0678,RNA_flow_per_100000_GM0687,RNA_flow_per_100000_GM0703,RNA_flow_per_100000_GM0715,RNA_flow_per_100000_GM0716,RNA_flow_per_100000_GM0717,RNA_flow_per_100000_GM0718,RNA_flow_per_100000_GM0736,RNA_flow_per_100000_GM0737,RNA_flow_per_100000_GM0743,RNA_flow_per_100000_GM0744,RNA_flow_per_100000_GM0748,RNA_flow_per_100000_GM0753,RNA_flow_per_100000_GM0755,RNA_flow_per_100000_GM0756,RNA_flow_per_100000_GM0757,RNA_flow_per_100000_GM0758,RNA_flow_per_100000_GM0762,RNA_flow_per_100000_GM0765,RNA_flow_per_100000_GM0766,RNA_flow_per_100000_GM0770,RNA_flow_per_100000_GM0772,RNA_flow_per_100000_GM0777,RNA_flow_per_100000_GM0779,RNA_flow_per_100000_GM0784,RNA_flow_per_100000_GM0785,RNA_flow_per_100000_GM0786,RNA_flow_per_100000_GM0788,RNA_flow_per_100000_GM0794,RNA_flow_per_100000_GM0796,RNA_flow_per_100000_GM0797,RNA_flow_per_100000_GM0798,RNA_flow_per_100000_GM0809,RNA_flow_per_100000_GM0815,RNA_flow_per_100000_GM0820,RNA_flow_per_100000_GM0823,RNA_flow_per_100000_GM0824,RNA_flow_per_100000_GM0826,RNA_flow_per_100000_GM0828,RNA_flow_per_100000_GM0840,RNA_flow_per_100000_GM0845,RNA_flow_per_100000_GM0847,RNA_flow_per_100000_GM0848,RNA_flow_per_100000_GM0851,RNA_flow_per_100000_GM0852,RNA_flow_per_100000_GM0855,RNA_flow_per_100000_GM0856,RNA_flow_per_100000_GM0858,RNA_flow_per_100000_GM0861,RNA_flow_per_100000_GM0865,RNA_flow_per_100000_GM0866,RNA_flow_per_100000_GM0867,RNA_flow_per_100000_GM0873,RNA_flow_per_100000_GM0879,RNA_flow_per_100000_GM0880,RNA_flow_per_100000_GM0882,RNA_flow_per_100000_GM0888,RNA_flow_per_100000_GM0889,RNA_flow_per_100000_GM0893,RNA_flow_per_100000_GM0899,RNA_flow_per_100000_GM0907,RNA_flow_per_100000_GM0917,RNA_flow_per_100000_GM0928,RNA_flow_per_100000_GM0935,RNA_flow_per_100000_GM0938,RNA_flow_per_100000_GM0944,RNA_flow_per_100000_GM0946,RNA_flow_per_100000_GM0957,RNA_flow_per_100000_GM0965,RNA_flow_per_100000_GM0971,RNA_flow_per_100000_GM0981,RNA_flow_per_100000_GM0983,RNA_flow_per_100000_GM0984,RNA_flow_per_100000_GM0986,RNA_flow_per_100000_GM0988,RNA_flow_per_100000_GM0994,RNA_flow_per_100000_GM0995,RNA_flow_per_100000_GM1507,RNA_flow_per_100000_GM1509,RNA_flow_per_100000_GM1525,RNA_flow_per_100000_GM1581,RNA_flow_per_100000_GM1586,RNA_flow_per_100000_GM1598,RNA_flow_per_100000_GM1621,RNA_flow_per_100000_GM1640,RNA_flow_per_100000_GM1641,RNA_flow_per_100000_GM1652,RNA_flow_per_100000_GM1655,RNA_flow_per_100000_GM1658,RNA_flow_per_100000_GM1659,RNA_flow_per_100000_GM1667,RNA_flow_per_100000_GM1669,RNA_flow_per_100000_GM1674,RNA_flow_per_100000_GM1676,RNA_flow_per_100000_GM1680,RNA_flow_per_100000_GM1681,RNA_flow_per_100000_GM1684,RNA_flow_per_100000_GM1685,RNA_flow_per_100000_GM1690,RNA_flow_per_100000_GM1695,RNA_flow_per_100000_GM1696,RNA_flow_per_100000_GM1699,RNA_flow_per_100000_GM1700,RNA_flow_per_100000_GM1701,RNA_flow_per_100000_GM1702,RNA_flow_per_100000_GM1705,RNA_flow_per_100000_GM1706,RNA_flow_per_100000_GM1708,RNA_flow_per_100000_GM1709,RNA_flow_per_100000_GM1711,RNA_flow_per_100000_GM1714,RNA_flow_per_100000_GM1719,RNA_flow_per_100000_GM1721,RNA_flow_per_100000_GM1723,RNA_flow_per_100000_GM1724,RNA_flow_per_100000_GM1728,RNA_flow_per_100000_GM1729,RNA_flow_per_100000_GM1730,RNA_flow_per_100000_GM1731,RNA_flow_per_100000_GM1734,RNA_flow_per_100000_GM1735,RNA_flow_per_100000_GM1740,RNA_flow_per_100000_GM1742,RNA_flow_per_100000_GM1771,RNA_flow_per_100000_GM1773,RNA_flow_per_100000_GM1774,RNA_flow_per_100000_GM1783,RNA_flow_per_100000_GM1842,RNA_flow_per_100000_GM1859,RNA_flow_per_100000_GM1876,RNA_flow_per_100000_GM1883,RNA_flow_per_100000_GM1884,RNA_flow_per_100000_GM1891,RNA_flow_per_100000_GM1892,RNA_flow_per_100000_GM1894,RNA_flow_per_100000_GM1895,RNA_flow_per_100000_GM1896,RNA_flow_per_100000_GM1900,RNA_flow_per_100000_GM1901,RNA_flow_per_100000_GM1903,RNA_flow_per_100000_GM1904,RNA_flow_per_100000_GM1911,RNA_flow_per_100000_GM1916,RNA_flow_per_100000_GM1924,RNA_flow_per_100000_GM1926,RNA_flow_per_100000_GM1930,RNA_flow_per_100000_GM1931,RNA_flow_per_100000_GM1940,RNA_flow_per_100000_GM1942,RNA_flow_per_100000_GM1945,RNA_flow_per_100000_GM1948,RNA_flow_per_100000_GM1949,RNA_flow_per_100000_GM1950,RNA_flow_per_100000_GM1952,RNA_flow_per_100000_GM1954,RNA_flow_per_100000_GM1955,RNA_flow_per_100000_GM1959,RNA_flow_per_100000_GM1960,RNA_flow_per_100000_GM1961,RNA_flow_per_100000_GM1963,RNA_flow_per_100000_GM1966,RNA_flow_per_100000_GM1969,RNA_flow_per_100000_GM1970,RNA_flow_per_100000_GM1978,RNA_flow_per_100000_GM1979
2020-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93512926921,0,242389228486,0,0,0,0,488190205549,0,0,0,31170975640,0,0,0,0,0,0,0,0,33766851069280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31,588804036,0,2888447100597,69666792415,0,144083711880,0,0,0,0,0,0,1336577064245,0,0,0,0,0,0,0,3361190569585,0,0,0,0,0,0,0,0,0,0,0,0,0,42103956220,0,0,0,0,0,0,0,0,0,2063386721898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3233434310,0,0,0,0,0,0,0,0,0,10789485276090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605592826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311395651608,0,0,0,0,0,0,3745223852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5223601689,60613491293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34638165042,0,0,0,0,0,0,0,0,0,0,0,27292889,5637485450,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293138986268,0,29677382417,0,0,0,0,0,590286959,0,0,0,0,0,256840414612,0,2088041736363,0,0,0,127698745467,0,0,0,0,0,2435102873129,0,0,0,0,0,0,4922031582180,0,0,0,0,0,0,0,0,0,0,0,0,0,631582968477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281531936,0,0,0,0,0,0,0,1377470292006,0,0,0,0,9285358263018,369550290020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508657938863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351914920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888874569,0,0,0,1807081999669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121488265240,0,0,0,0,0,0,0,0,0,0,0,0,1521796420805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032687820487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2796520252362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99273837582,0,0,0,0,0,0,0,0,0,625853610940,0,0,985844214,0,0,170029131468,0,0,0,0,0,0,171051195,1081746774948,0,0,0,0,0,416021131227,0,0,0,18161074707,0,328125471072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833698040420,0,0,0,0,0,0,0,0,0
2020-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37737504594,0,0,0,1314626185,3219442195218,0,0,1815112106220,0,0,0,0,0,3029594707966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055644826262,0,0,0,0,3195237607230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110859126016,0,0,0,437359718499,0,0,0,0,14158892717090,0,0,0,0,0,0,0,0,5301193630757,0,0,0,0,761064257233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1852685954262,0,0,0,0,0,823376799239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684061643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5117399999594,0,0,0,711945298131,2736246570,0,987719863192,0,0,0,0,4788431498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276828841,0,0,0,2595793034513,0,0,0,0,0,0,0,0,0,0,5889759929447,0,0,0,0,0,0,0,0,0,0,0,277953190855,0,0,5134261454725,2200742463286,0,0,2192942382393,0,0,0,0,0,0,0,0,0,0,0,0,393466205236,0,0,1303890174648,0,2609848531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1463175559765,0,0,0,0,0,0,0,0,0,3409238272,0,0,0,0,0,0,0,0,0,5039856882663,1351863246430,0,0,0,0,0,0,2339740171502,0,0,9129040886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2807249981453,0,0,0,0,0,0,0,0,0,0,0,7748204330,0,20083654010,0,0,0,0,40449995409,0,0,0,2582734777,0,0,0,0,0,0,0,0,2797821331108,10454559208562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2621644525521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16126589053322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07,823383348,0,4039203366563,97422016973,0,16129355434,0,0,0,0,0,0,1910777166856,0,0,0,0,0,0,0,66893063290,0,0,0,0,0,0,0,0,0,0,0,0,0,57032344221,0,0,0,0,0,0,0,0,0,2794981572996,0,0,187108236605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48529520787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1649172896,0,0,0,0,0,0,0,0,0,5503042578665,0,0,0,0,0,0,65128481,0,0,0,0,0,0,0,606163958254,0,0,0,0,4086076883970,151693188818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663893859040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81410601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841183054351,0,0,0,376789779870,764071305702,0,2295363428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6197271056,0,0,0,0,0,0,74535939,0,0,0,48089288879,0,0,0,0,0,0,0,0,0,0,0,103958021,1206305333,83119170753,0,0,0,0,0,0,0,0,0,0,0,75907244490,0,0,0,0,0,0,0,0,17666764650,0,0,0,0,0,0,0,0,0,0,0,3055284,7883457586,0,0,0,0,0,0,0,0,0,0,0
2020-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44953281538,0,4551068911,0,0,0,0,0,228926825,0,0,0,0,0,99608605425,2615801709042,809790490889,0,0,0,49524503259,1162523218617,0,0,0,0,0,0,0,0,0,0,0,3779675445474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17551734538,0,0,0,611433375,1497364369424,0,0,844209657935,0,0,0,0,0,1409066196698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490981000361,0,0,0,0,1486106801985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79916388789,0,0,0,0,0,0,0,0,0,0,0,0,1001055321537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679314016022,0,0,516661202123,0,0,0,108173047126,0,0,0,0,6949419408821,0,0,0,0,0,0,0,0,1311154741029,0,0,0,3364423646328,188235533090,2147474829070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15223784550,0,0,0,0,0,0,0,0,0,0,0,12889265284,1844659551,0,0,318149517841,0,0,0,0,0,0,26230945,0,0,0,0,0,0,161342539380,0,0,0,13946064138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1408114381647,0,0,0,0,0,0,0,0,0
